analysis_block_id,analysis_block_index,cell_id,claim_scope,endpoint_id,exact_request_payload_hash_match,low_load_quality_score,low_load_success,near_load_quality_score,near_load_success,paired_quality_delta_near_minus_low,predeclared_quality_acceptance_pass,quality_acceptance_reasons,quality_pair_id,sampling_unit,schema_version,shape,source_id,source_kind,status
do-soak-block-4d8ce3bfd2abf2b4349c,1,do-soak-cell-41d3a710e0fe6dbc620e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-bee401ffa8affd115329,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-305b6110fc48bdb0aa24,2,do-soak-cell-41d3a710e0fe6dbc620e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-7dcedc77e6378ba87d69,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-7f2a70b63a858ff13772,3,do-soak-cell-41d3a710e0fe6dbc620e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-67cd7d21fb1230ccd171,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-22ae64e5a3e7ba46f80d,0,do-soak-cell-3301da8d32833702477b,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-306c3e508305340d465a,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-16278dd5a573c7c6392e,1,do-soak-cell-3301da8d32833702477b,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-fa379a0869e513fafd1b,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-a32439f3b9c835afb7a3,2,do-soak-cell-3301da8d32833702477b,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-eaa259ec2290f3700ea7,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-0c1408ce68cedadbf4b5,3,do-soak-cell-3301da8d32833702477b,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-c4e0b2913816b5678bcc,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9a1a49bf12173982ea10,0,do-soak-cell-e8a01cc9363910e822a6,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ab786d962637aea34c39,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-00cab86b34c05a07b661,1,do-soak-cell-e8a01cc9363910e822a6,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-601f6bcfd2762dbd1a6d,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-efbc052c4423b70cd064,2,do-soak-cell-e8a01cc9363910e822a6,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-3b0dff54540c63f50627,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-2eec66d8e16ac3f0b2d1,3,do-soak-cell-e8a01cc9363910e822a6,one deterministic low-load/near-load request pair,openai-gpt-oss-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-81e0d7fd49cb9eab7790,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ed50c56a9cc9893142d2,0,do-soak-cell-96c86e5edb2919afe59b,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-c7a80c10fe5da762aa7e,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ae8738dad3a8f656fe56,1,do-soak-cell-96c86e5edb2919afe59b,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-132f6c4e366d5be24e07,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ae7bbef88029833f4ae1,2,do-soak-cell-96c86e5edb2919afe59b,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-2c7ab8dd381bd7335b49,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-8024873de3064bbf9d28,3,do-soak-cell-96c86e5edb2919afe59b,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-0975879a0ce7d0af5d61,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-7e713321a5d5f14dc6f0,0,do-soak-cell-65bcdf0503eff61477ce,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-524897f0366ffe6ed6e4,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-5fc2358ab5ce96fbde12,1,do-soak-cell-65bcdf0503eff61477ce,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-5b2131bc4b6fe203f2f5,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-220925956726f248281b,2,do-soak-cell-65bcdf0503eff61477ce,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-afc53cc540061cf9c0fc,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-5f53c543b99d37c2cbf6,3,do-soak-cell-65bcdf0503eff61477ce,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-afd1b8467fc5cc82298e,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9335fac03f012ef9f899,0,do-soak-cell-46e965cff816c698956e,one deterministic low-load/near-load request pair,glm-5.2,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-9bf6a617d2918c520f5b,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-af0caf2e6f5d0b8d9a4d,1,do-soak-cell-46e965cff816c698956e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-2b72c80a5a7ef151a41c,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d12f763b31061ab69e92,2,do-soak-cell-46e965cff816c698956e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-996bafcd989fecce2286,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-c07b3c45361d321d5200,3,do-soak-cell-46e965cff816c698956e,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-0aa6d907bbb245ef9099,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-c07b3c45361d321d5200,3,do-soak-cell-46e965cff816c698956e,one deterministic low-load/near-load request pair,glm-5.2,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-2cec1a9aa4dbbc30ebe6,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-8b99e573f91a09846740,0,do-soak-cell-988661faf248f608292c,one deterministic low-load/near-load request pair,glm-5.2,True,1.0,True,0.0,True,-1.0,False,"[""paired_near_load_quality_failure""]",do-soak-pair-19577d8b9a6bd8a3be78,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ec3193556779d9756832,1,do-soak-cell-988661faf248f608292c,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-1bf0af9d53d7123bac37,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-e8de8636213d72bfa79f,2,do-soak-cell-988661faf248f608292c,one deterministic low-load/near-load request pair,glm-5.2,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-f21f50d6efa189b7372d,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-f3d482b1e07c350663f7,3,do-soak-cell-988661faf248f608292c,one deterministic low-load/near-load request pair,glm-5.2,True,1.0,True,0.0,True,-1.0,False,"[""paired_near_load_quality_failure""]",do-soak-pair-01bb96a7bfe8c3dcc112,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-2b813650e6964e9232ef,0,do-soak-cell-d1e1d356aff3813be325,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-1432d2f13fc544520397,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-32f1963b1c1e11288ecc,1,do-soak-cell-d1e1d356aff3813be325,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-12ed14c06ee824ef8c40,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-6455ece18a6c119774f6,2,do-soak-cell-d1e1d356aff3813be325,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,1.0,True,1.0,False,"[""paired_low_load_quality_failure""]",do-soak-pair-6fd07315cd2b45190cc5,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d2eeb81499a491c6984c,3,do-soak-cell-d1e1d356aff3813be325,one deterministic low-load/near-load request pair,deepseek-v4-flash-0731,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-bdc9fd26feeb6d01d839,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9e76f9aaa86088cd57f9,0,do-soak-cell-049fd66d59f2f48c8a1b,one deterministic low-load/near-load request pair,qwen3.5-397b-a17b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-98fd058d367805bf042e,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-3ddfa21f02dc5927d591,1,do-soak-cell-049fd66d59f2f48c8a1b,one deterministic low-load/near-load request pair,qwen3.5-397b-a17b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ef359761813c63fc0cb8,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-496c333a2e74b737f1b2,2,do-soak-cell-049fd66d59f2f48c8a1b,one deterministic low-load/near-load request pair,qwen3.5-397b-a17b,True,0.0,True,0.0,False,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-8e8a024285e13b0e10d9,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-42142a8c422aa8956674,3,do-soak-cell-049fd66d59f2f48c8a1b,one deterministic low-load/near-load request pair,qwen3.5-397b-a17b,True,0.0,True,0.0,False,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-82d18ed71356d65202db,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-0b0504ff069a9905c773,0,do-soak-cell-e32e076617af90198cd2,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-18bfdd7ec1f0253f0b9e,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-53162bb1f228d305ce9b,1,do-soak-cell-e32e076617af90198cd2,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-1df26f60de6ecc13a33a,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-387fbfc25270087aa929,2,do-soak-cell-e32e076617af90198cd2,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-54c46815da88854c307b,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-fb3ffa01ed79effd2f12,3,do-soak-cell-e32e076617af90198cd2,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-08ffde3f87fa6e2c6b9d,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-fb3ffa01ed79effd2f12,3,do-soak-cell-e32e076617af90198cd2,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-2aded24b74cf8015e1cf,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,mixed,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-9542e6bfcf4e2e92e0c8,0,do-soak-cell-8f1545c1c508414a391f,one deterministic low-load/near-load request pair,minimax-m2.5,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-df3f5914a041e58f71f8,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-b18b40cbb9324d164cd8,1,do-soak-cell-8f1545c1c508414a391f,one deterministic low-load/near-load request pair,minimax-m2.5,True,0.0,True,0.0,False,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-b129cc706b7b4dd75506,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-f79bbbc2b225e2adbd70,2,do-soak-cell-8f1545c1c508414a391f,one deterministic low-load/near-load request pair,minimax-m2.5,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-38559f97d69664404add,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-776a15d104eb1d5bacd1,3,do-soak-cell-8f1545c1c508414a391f,one deterministic low-load/near-load request pair,minimax-m2.5,True,0.0,True,0.0,False,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-6367540b708a431ef24f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-a9eb31e96c6faad1bb00,0,do-soak-cell-6f9a2044a1bc29e95014,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-390151debb0767c11deb,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-0e36ca66908ade06514c,1,do-soak-cell-6f9a2044a1bc29e95014,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-b13cbdb6939f65404b02,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-81d963d110d3506a2983,2,do-soak-cell-6f9a2044a1bc29e95014,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-c56726b380c292a84d2c,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-3d80d109430d45e2cc04,3,do-soak-cell-6f9a2044a1bc29e95014,one deterministic low-load/near-load request pair,nemotron-3-ultra-550b,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-ba823f3e7429a3e163eb,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-e6aabebe0da51895d0be,0,do-soak-cell-9966ccf43653c6e10daf,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-8f3ee8b1c86d3a4587b3,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-2815dfea4129d95389aa,1,do-soak-cell-9966ccf43653c6e10daf,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-a52fdc316fa7cd7dfaef,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-c22337fcba593037258f,2,do-soak-cell-9966ccf43653c6e10daf,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-479415c733f07caa62b9,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-c67930c61c5f3bc2a6d5,3,do-soak-cell-9966ccf43653c6e10daf,one deterministic low-load/near-load request pair,mimo-v2.5-pro,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-d3d0e071a7c0daf4f663,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-ce970144666ffb262ff8,0,do-soak-cell-05e47e14a7a77178db00,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-3bebb7ec3dff937bc2fd,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-2ba3d1694978151f0a5f,1,do-soak-cell-05e47e14a7a77178db00,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-86ab40996beded96ae5c,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-037e05521d7a75fe74e5,2,do-soak-cell-05e47e14a7a77178db00,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-3ccfdabd73e867a90448,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-cb94c9206b4f17f1e56d,3,do-soak-cell-05e47e14a7a77178db00,one deterministic low-load/near-load request pair,gemma-4-31B-it,True,1.0,True,1.0,True,0.0,True,[],do-soak-pair-7eeb83eaa10df6a7a527,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-3c021983d95c10ac12d9,0,do-soak-cell-516621966e8b4041e38c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-27811af1472feb8f7db1,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-52943b8ff07fce94be81,1,do-soak-cell-516621966e8b4041e38c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-4ba1d2a9a8adc475dbfd,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-728df8c8060d394cde63,2,do-soak-cell-516621966e8b4041e38c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-f61965fb2e44a4556f35,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d8208951ca794071a492,3,do-soak-cell-516621966e8b4041e38c,one deterministic low-load/near-load request pair,qwen3.8-max,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-cb00e2418030fb4f1bab,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,short_long,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d8fcc57373b92a24256f,0,do-soak-cell-ef54fb8eddd2479e4cf3,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-12a2c64617e611c61e35,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-7a178bc6db8ab11b6c19,1,do-soak-cell-ef54fb8eddd2479e4cf3,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-e53832e4fd9235e8c0bd,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-db92a2976c0ea2b7adf6,2,do-soak-cell-ef54fb8eddd2479e4cf3,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-7976f9c09fef089c976f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-eb6e56d5ab529f2674b9,3,do-soak-cell-ef54fb8eddd2479e4cf3,one deterministic low-load/near-load request pair,kimi-k3,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-ce46b4834ba496f2c27c,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-b4a50fb4216e005ba2bc,0,do-soak-cell-83c35f7c7062c7226559,one deterministic low-load/near-load request pair,nvidia-nemotron-3-super-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-0064c174c3177f4daa7f,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-fd4ab4ff9b4c743e4169,1,do-soak-cell-83c35f7c7062c7226559,one deterministic low-load/near-load request pair,nvidia-nemotron-3-super-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-5dc16d42aa832c906575,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-d3fa202eff8bbfacfd76,2,do-soak-cell-83c35f7c7062c7226559,one deterministic low-load/near-load request pair,nvidia-nemotron-3-super-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-41cf957ad173f46ac2a0,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
do-soak-block-3838feeeab9e4f047788,3,do-soak-cell-83c35f7c7062c7226559,one deterministic low-load/near-load request pair,nvidia-nemotron-3-super-120b,True,0.0,True,0.0,True,0.0,False,"[""paired_low_load_quality_failure"",""paired_near_load_quality_failure""]",do-soak-pair-d57c735f0f044dfd297a,quality_pair_id,digitalocean_public_soak_quality_pair_summary_v1,input32k_short,do-direct-soak-20260823-r1,direct_soak,complete
